date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
20140619T000000,319950.0,2,1.0,920.0,8341.0,1.0,0,0,3,920,0,1939,,11260 Marine View Dr SW,Seattle,WA 98146,USA
20140619T000000,712000.0,3,2.75,3200.0,6699.0,2.0,0,0,3,3200,0,2004,,26008 SE 23rd Pl,Sammamish,WA 98075,USA
20140619T000000,775000.0,4,2.75,3010.0,15992.0,2.0,0,0,3,3010,0,1996,,25916 SE 22nd Pl,Sammamish,WA 98075,USA
20140619T000000,390000.0,3,2.25,1600.0,10240.0,1.0,0,0,3,1090,510,1979,,14102 81st Pl NE,Kirkland,WA 98034,USA
20140619T000000,585000.0,4,2.5,2840.0,11044.0,2.0,0,0,3,2840,0,2001,,12458 Juanita Dr NE,Kirkland,WA 98034,USA
20140619T000000,1027000.0,3,2.5,2430.0,10500.0,2.0,0,1,3,2430,0,1989,,3215 107th Ave SE,Bellevue,WA 98004,USA
20140619T000000,232603.0,3,1.75,1750.0,11461.0,2.0,0,0,4,1750,0,1976,,1002 Pike St NE,Auburn,WA 98002,USA
20140619T000000,543000.0,3,2.25,1240.0,949.0,3.0,0,0,3,1240,0,2008,,3455 Meridian Ave N,Seattle,WA 98103,USA
20140619T000000,607500.0,3,3.25,1530.0,1612.0,3.0,0,0,3,1530,0,2006,,1537 NW 58th St,Seattle,WA 98107,USA
20140619T000000,750000.0,3,3.5,3390.0,10078.0,2.0,0,0,3,3040,350,2012,,11619 SE 73rd Pl,Newcastle,WA 98059,USA
20140619T000000,728050.0,3,2.5,2320.0,6775.0,1.0,0,0,3,2320,0,2008,,24233 NE 131st Terrace,Redmond,WA 98053,USA
20140619T000000,734990.0,4,2.5,2650.0,6884.0,2.0,0,0,3,2650,0,2012,,Eastridge Drive Promenade,Redmond,WA 98053,USA
20140619T000000,330000.0,3,2.5,2238.0,7209.0,2.0,0,0,3,2238,0,2011,,1326 SW 340th St,Federal Way,WA 98023,USA
20140620T000000,605000.0,4,2.5,2620.0,7553.0,2.0,0,0,3,2620,0,1996,,8113 120th Pl SE,Newcastle,WA 98056,USA
20140620T000000,441000.0,3,2.75,1910.0,7280.0,1.0,0,0,3,1160,750,1979,,14413 88th Ave NE,Kirkland,WA 98034,USA
20140620T000000,650000.0,4,2.5,3040.0,6587.0,2.0,0,0,3,3040,0,2003,,22540 NE 92nd St,Redmond,WA 98053,USA
20140620T000000,1950000.0,7,3.5,4640.0,15235.0,2.0,0,1,3,2860,1780,1965,2003.0,8105 SE 44th St,Mercer Island,WA 98040,USA
20140620T000000,395000.0,3,1.0,1500.0,4000.0,1.0,0,0,3,900,600,1925,,8548 18th Ave NW,Seattle,WA 98117,USA
20140620T000000,245000.0,1,0.75,380.0,15000.0,1.0,0,0,3,380,0,1963,,13602 8th Ave S,Burien,WA 98168,USA
20140620T000000,905000.0,4,3.5,2970.0,14486.0,2.0,0,0,3,2340,630,1997,,9400 SE 47th St,Mercer Island,WA 98040,USA
20140620T000000,660000.0,4,3.25,3030.0,9273.0,2.0,0,0,5,3030,0,1988,,24554 SE 39th Pl,Issaquah,WA 98029,USA
20140620T000000,378000.0,4,2.5,1890.0,12236.0,1.0,0,0,3,1230,660,1978,,41936 SE 168th St,North Bend,WA 98045,USA
20140620T000000,600000.0,2,1.0,1040.0,3600.0,1.0,0,0,4,1040,0,1919,1980.0,122 16th Ave E,Seattle,WA 98112,USA
20140620T000000,632500.0,4,2.5,2090.0,10306.0,2.0,0,0,3,2090,0,1986,,21604 NE 22nd Ct,Sammamish,WA 98074,USA
20140620T000000,210000.0,2,2.0,1680.0,5756.0,2.0,0,0,4,1680,0,1910,,111 F St SE,Auburn,WA 98002,USA
20140620T000000,754800.0,2,2.5,2770.0,7781.0,2.0,0,0,3,2770,0,2006,,Sunrise Loop Trail,Redmond,WA 98053,USA
20140620T000000,175000.0,2,1.0,1020.0,5130.0,1.0,0,0,4,1020,0,1948,,214 7th St SE,Auburn,WA 98002,USA
20140620T000000,455000.0,3,2.25,1470.0,4653.0,2.0,0,0,4,1470,0,1985,,24201-24231 SE 43rd Ct,Issaquah,WA 98029,USA
20140620T000000,450000.0,3,2.0,1430.0,3480.0,1.0,0,0,3,980,450,1947,,8012 Wallingford Ave N,Seattle,WA 98103,USA
20140620T000000,790000.0,4,1.75,2050.0,10920.0,1.0,0,3,3,1450,600,1974,,3860 NE 157th Pl,Lake Forest Park,WA 98155,USA
20140620T000000,480000.0,4,1.0,2080.0,5500.0,1.0,0,0,3,1040,1040,1941,,7520 Jones Ave NW,Seattle,WA 98117,USA
20140620T000000,850000.0,3,2.25,2870.0,8170.0,2.0,0,0,3,2250,620,1995,,7446-7498 Gatewood Rd SW,Seattle,WA 98136,USA
20140620T000000,725000.0,4,3.25,3940.0,27591.0,2.0,0,3,3,3440,500,2000,,17161 SE 100th St,Renton,WA 98059,USA
20140620T000000,380000.0,3,1.5,1520.0,4288.0,1.0,0,0,3,1020,500,1949,,4218 SW Sullivan St,Seattle,WA 98136,USA
20140620T000000,979000.0,3,1.5,1700.0,14133.0,1.0,0,1,4,1700,0,1954,,9000 Lake Washington Blvd NE,Bellevue,WA 98004,USA
20140620T000000,359950.0,3,2.25,1940.0,11612.0,1.0,0,0,4,1100,840,1981,,11317 82nd Ave S,Seattle,WA 98178,USA
20140620T000000,665900.0,4,2.25,2870.0,5453.0,2.0,0,1,4,2220,650,1926,,10030 44th Ave SW,Seattle,WA 98146,USA
20140620T000000,812000.0,3,3.25,3240.0,8338.0,2.0,0,0,3,3240,0,2001,,20627 NE 25th Ct,Sammamish,WA 98074,USA
20140620T000000,203000.0,3,1.0,1150.0,7156.0,1.0,0,0,4,1150,0,1953,,1226 S 130th Pl,Burien,WA 98168,USA
20140620T000000,456000.0,3,1.5,1440.0,28516.0,1.0,0,0,4,1440,0,1975,,24972 SE 30th St,Sammamish,WA 98075,USA
20140620T000000,547000.0,5,2.5,2200.0,4080.0,1.5,0,0,5,1420,780,1916,,8007 Fremont Ave N,Seattle,WA 98103,USA
20140620T000000,280000.0,3,2.0,1470.0,8089.0,1.0,0,0,3,1470,0,1987,,23825 14th Ave S,Des Moines,WA 98198,USA
20140620T000000,640000.0,2,1.75,1760.0,4400.0,1.0,0,0,4,880,880,1930,,3526 Ashworth Ave N,Seattle,WA 98103,USA
20140620T000000,477000.0,3,1.75,1780.0,8085.0,1.0,0,0,3,1210,570,1976,,14815 108th Pl NE,Bothell,WA 98011,USA
20140620T000000,455000.0,4,2.25,2450.0,21000.0,1.0,0,2,4,1650,800,1954,,16406 8th Ave SW,Burien,WA 98166,USA
20140620T000000,587206.0,3,3.5,1890.0,1710.0,2.0,0,0,3,1640,250,1999,,723 N 43rd St,Seattle,WA 98103,USA
20140620T000000,425000.0,3,2.5,2540.0,5612.0,2.0,0,0,3,2540,0,1999,,824 Chelan Pl NE,Renton,WA 98059,USA
20140620T000000,511500.0,4,1.0,1360.0,6000.0,1.5,0,0,3,1360,0,1917,,7714 37th Ave NE,Seattle,WA 98115,USA
20140620T000000,218000.0,2,2.0,1310.0,2841.0,2.0,0,0,3,1310,0,2004,,28107 240th Ave SE,Maple Valley,WA 98038,USA
20140620T000000,332000.0,3,2.0,1510.0,7884.0,1.0,0,0,3,1510,0,1942,2014.0,1015 SW 150th St,Burien,WA 98166,USA
20140620T000000,291000.0,3,1.5,1860.0,60960.0,1.0,0,0,4,1140,720,1967,,24815 180th Ave SE,Covington,WA 98042,USA
20140620T000000,279000.0,4,2.0,2200.0,7700.0,1.0,0,0,3,1100,1100,1979,,1809 Glenwood Ave SE,Renton,WA 98058,USA
20140620T000000,950000.0,4,2.5,3360.0,11548.0,2.0,0,0,3,3360,0,1988,,4926 119th Pl NE,Kirkland,WA 98033,USA
20140620T000000,970500.0,3,2.75,2470.0,10125.0,2.0,0,0,3,2470,0,1960,2012.0,4511 87th Ave SE,Mercer Island,WA 98040,USA
20140620T000000,412000.0,2,1.0,1260.0,3960.0,1.0,0,0,3,690,570,1925,,8329 27th Ave NW,Seattle,WA 98117,USA
20140620T000000,400000.0,3,1.0,1430.0,10005.0,1.5,0,0,4,1430,0,1950,,12231 Densmore Ave N,Seattle,WA 98133,USA
20140620T000000,200000.0,3,2.25,1230.0,7420.0,1.5,0,0,5,1230,0,1913,,804 12th St NE,Auburn,WA 98002,USA
20140620T000000,397000.0,4,2.5,2320.0,11717.0,2.0,0,0,3,2320,0,1997,,1000 Mountain View Blvd SE,North Bend,WA 98045,USA
20140620T000000,715000.0,4,2.5,3290.0,6628.0,2.0,0,0,3,3290,0,2003,,918 272nd Pl SE,Sammamish,WA 98075,USA
20140620T000000,371000.0,4,2.5,2550.0,4770.0,2.0,0,0,3,2550,0,2005,,27815 256th Ct SE,Maple Valley,WA 98038,USA
20140620T000000,458000.0,3,2.5,1870.0,5013.0,2.0,0,0,3,1870,0,2003,,8927 NE 176th St,Bothell,WA 98011,USA
20140620T000000,436500.0,5,3.0,3110.0,12429.0,1.0,0,0,3,1790,1320,1977,,16021-16299 Waynita Way NE,Bothell,WA 98011,USA
20140620T000000,329950.0,3,2.5,1820.0,8085.0,2.0,0,0,3,1820,0,1983,,1142 S 23rd St,Renton,WA 98055,USA
20140620T000000,950000.0,3,3.25,3050.0,18892.0,1.0,1,4,4,1650,1400,1962,,554-598 S 239th St,Des Moines,WA 98198,USA
20140620T000000,282000.0,4,2.0,1890.0,6302.0,2.0,0,0,3,1890,0,1997,,10125 SE 242nd Pl,Kent,WA 98030,USA
20140620T000000,250000.0,1,1.0,800.0,16306.0,1.0,0,0,2,680,120,1931,,12419 20th Ave S,Seattle,WA 98168,USA
20140620T000000,1135000.0,6,4.25,6900.0,244716.0,2.0,0,0,4,4820,2080,2002,,16903 246th Ave NE,Woodinville,WA 98077,USA
20140620T000000,400000.0,4,1.75,2670.0,189486.0,2.0,0,4,3,2670,0,1972,,38107 212th Ave SE,Auburn,WA 98092,USA
20140620T000000,681500.0,5,2.75,3260.0,11700.0,1.0,0,0,3,1630,1630,1964,,17813 NE 8th Pl,Bellevue,WA 98008,USA
20140620T000000,200000.0,2,1.0,860.0,6600.0,1.0,0,0,5,860,0,1949,,12824 7th Ave S,Burien,WA 98168,USA
20140620T000000,1300000.0,5,4.0,3366.0,7800.0,2.5,0,2,3,2966,400,1937,,2617 W Barrett St,Seattle,WA 98199,USA
20140620T000000,1462497.0,5,3.25,3840.0,4800.0,3.0,0,3,3,2750,1090,2008,,1116 33rd Ave S,Seattle,WA 98144,USA
20140620T000000,995000.0,4,4.5,3850.0,13551.0,2.0,0,2,3,3000,850,1998,,5659 178th Ave SE,Bellevue,WA 98006,USA
20140620T000000,355000.0,4,2.5,2040.0,8265.0,2.0,0,0,3,2040,0,1996,,11830 6th Pl SW,Seattle,WA 98146,USA
20140620T000000,425000.0,3,2.25,1790.0,10209.0,1.0,0,0,3,1290,500,1967,,16544 189th Ave NE,Woodinville,WA 98072,USA
20140620T000000,869000.0,4,3.0,3740.0,30884.0,2.0,0,0,3,3060,680,1988,,16534 NE 169th Pl,Woodinville,WA 98072,USA
20140620T000000,915000.0,3,3.25,2660.0,4000.0,2.0,0,0,3,2170,490,2003,,3414 E Denny Way,Seattle,WA 98122,USA
20140620T000000,2110000.0,3,2.25,3230.0,17833.0,2.0,0,0,4,3230,0,1973,,12 Columbia Key,Bellevue,WA 98006,USA
20140620T000000,925000.0,4,2.0,3140.0,10437.0,1.0,0,0,4,2040,1100,1959,,8211 Sedgewick Ln,Mercer Island,WA 98040,USA
20140620T000000,2400000.0,6,4.5,5480.0,10800.0,2.0,0,3,4,4430,1050,1999,,1223 7th Ave W,Seattle,WA 98119,USA
20140620T000000,390000.0,3,1.0,1160.0,3750.0,1.5,0,0,3,1160,0,1910,,4146 20th Ave SW,Seattle,WA 98106,USA
20140620T000000,330000.0,3,2.25,1860.0,11227.0,2.0,0,0,3,1860,0,1995,,23217 SE 239th St,Maple Valley,WA 98038,USA
20140620T000000,482500.0,4,3.0,1630.0,7626.0,1.0,0,0,5,1110,520,1990,,12033 20th Ave NE,Seattle,WA 98125,USA
20140620T000000,525000.0,3,2.25,1750.0,1879.0,3.0,0,0,3,1750,0,2001,,2619 NW 60th St,Seattle,WA 98107,USA
20140620T000000,237000.0,3,1.0,1300.0,8160.0,1.0,0,0,4,1300,0,1960,,10241 126th Ave SE,Renton,WA 98056,USA
20140620T000000,205000.0,3,1.0,960.0,7314.0,1.0,0,0,5,960,0,1960,,604 Cedar Dr SE,Auburn,WA 98002,USA
20140620T000000,623000.0,3,2.5,1850.0,7777.0,2.0,0,0,5,1850,0,1989,,12833 NE 101st Pl,Kirkland,WA 98033,USA
20140620T000000,565000.0,4,2.75,3260.0,4900.0,2.0,0,0,3,3260,0,2013,,16222 SE 135th Pl,Renton,WA 98059,USA
20140620T000000,400000.0,4,2.25,2420.0,7927.0,1.0,0,0,4,1400,1020,1973,,17812-17818 Stone Ave N,Shoreline,WA 98133,USA
20140620T000000,405000.0,3,1.0,1460.0,10000.0,1.5,0,0,3,1460,0,2002,,1321 208th Ave NE,Sammamish,WA 98074,USA
20140620T000000,337000.0,4,3.0,2240.0,8504.0,2.0,0,0,3,2240,0,1992,,14532-14536 31st Ave NE,Shoreline,WA 98155,USA
20140620T000000,355000.0,2,1.0,1240.0,27042.0,1.0,0,1,3,1000,240,1943,,11516 103rd Ave SW,Vashon,WA 98070,USA
20140620T000000,885000.0,3,2.25,2060.0,9552.0,1.0,0,0,4,1610,450,1975,,7031 81st Ave SE,Mercer Island,WA 98040,USA
20140620T000000,420000.0,5,2.75,2280.0,10319.0,1.0,0,0,3,1300,980,1959,,504 NW 175th Ct,Shoreline,WA 98177,USA
20140620T000000,448000.0,4,2.5,2510.0,6853.0,2.0,0,2,3,2510,0,2006,,27498 254th Pl SE,Maple Valley,WA 98038,USA
20140620T000000,800000.0,4,2.75,3150.0,7035.0,2.0,0,0,3,3150,0,2004,,1105 273rd Pl SE,Sammamish,WA 98075,USA
20140620T000000,830000.0,5,2.25,2780.0,10192.0,2.0,0,0,4,2780,0,1978,,14111 NE 4th St,Bellevue,WA 98007,USA
20140620T000000,725000.0,6,1.75,2380.0,4080.0,2.0,0,0,3,2380,0,1917,,4554 Latona Ave NE,Seattle,WA 98105,USA
20140620T000000,780000.0,3,2.25,2140.0,3000.0,2.0,0,0,3,2140,0,1905,2006.0,537 N 66th St,Seattle,WA 98103,USA
20140620T000000,325000.0,2,1.0,840.0,4239.0,1.0,0,0,3,840,0,1948,,7901-7911 39th Ave SW,Seattle,WA 98136,USA
20140620T000000,488800.0,4,2.25,2170.0,9665.0,1.0,0,0,4,1300,870,1976,,6438 131st Ave SE,Bellevue,WA 98006,USA
20140620T000000,1320000.0,4,3.5,4410.0,36200.0,2.0,0,0,3,4410,0,1989,,6133 160th Ave SE,Bellevue,WA 98006,USA
20140620T000000,489000.0,4,2.0,2120.0,11479.0,1.0,0,0,4,1060,1060,1940,,10822-10830 24th Ave NE,Seattle,WA 98125,USA
20140620T000000,1240000.0,7,5.5,6630.0,13782.0,2.0,0,0,3,4930,1700,2004,,16659 SE 69th Way,Bellevue,WA 98006,USA
20140620T000000,595000.0,3,2.75,3290.0,22649.0,2.0,0,0,4,3290,0,1993,,3616 Lincoln Ave NE,Newcastle,WA 98056,USA
20140620T000000,359900.0,5,2.25,2290.0,7420.0,1.0,0,0,3,1290,1000,1973,,13038 SE 184th Pl,Renton,WA 98058,USA
20140620T000000,1080000.0,3,3.0,4910.0,43560.0,2.0,0,0,4,4000,910,1989,,2100 156th Ave SE,Bellevue,WA 98007,USA
20140620T000000,925000.0,4,2.75,3730.0,8014.0,2.0,0,0,3,3730,0,2012,,625 212th Ave SE,Sammamish,WA 98074,USA
20140620T000000,625000.0,3,2.5,2440.0,4800.0,2.0,0,0,3,2440,0,2014,,4754 26th Ave SW,Seattle,WA 98106,USA
20140620T000000,339990.0,3,2.5,2570.0,4600.0,2.0,0,0,3,2570,0,2014,,5703 Charlotte Ave SE,Auburn,WA 98092,USA
20140620T000000,775950.0,4,2.5,2970.0,4400.0,2.0,0,0,3,2970,0,2014,,16904 NE 116th St,Redmond,WA 98052,USA
20140620T000000,420000.0,5,3.0,2630.0,3149.0,2.0,0,0,3,1670,960,2013,,3608 NE Sunset Blvd,Renton,WA 98056,USA
20140620T000000,654000.0,3,3.25,1530.0,1565.0,2.0,0,0,3,1280,250,2005,,1806 15th Ave,Seattle,WA 98122,USA
20140620T000000,725000.0,3,3.5,3690.0,8837.0,2.0,0,0,3,3690,0,2001,,34809 SE Garden Ct,Snoqualmie,WA 98065,USA
20140621T000000,375000.0,2,1.0,1230.0,1820.0,2.0,0,0,4,830,400,1948,,3257 NW Market St,Seattle,WA 98107,USA
20140621T000000,1100000.0,3,2.5,2200.0,20000.0,1.0,0,1,3,1400,800,1952,,3244 112th Ave SE,Bellevue,WA 98004,USA
20140621T000000,639500.0,4,2.25,2330.0,8994.0,2.0,0,0,3,2330,0,1986,,14106 176th Ave NE,Redmond,WA 98052,USA
20140621T000000,849000.0,4,2.0,2160.0,6300.0,1.5,0,1,4,2160,0,1928,,4103 Hillcrest Ave SW,Seattle,WA 98116,USA
20140621T000000,418000.0,4,1.5,1550.0,9176.0,1.0,0,0,3,1000,550,1956,,1015 158th Pl SE,Bellevue,WA 98008,USA
20140621T000000,442900.0,4,1.75,1780.0,2788.0,1.0,0,0,4,890,890,1943,,3423 33rd Ave W,Seattle,WA 98199,USA
20140621T000000,750000.0,3,1.75,2610.0,5544.0,1.5,0,0,3,1680,930,1934,,7523 Mary Ave NW,Seattle,WA 98117,USA
20140621T000000,930000.0,3,2.5,3290.0,6830.0,2.0,0,0,3,3290,0,2000,,14845 NE 73rd Way,Redmond,WA 98052,USA
20140622T000000,565000.0,2,1.75,1330.0,6000.0,1.0,0,0,4,960,370,1914,1945.0,3009 W Emerson St,Seattle,WA 98199,USA
20140622T000000,874150.0,4,3.5,3530.0,14406.0,2.0,0,1,3,2570,960,1987,,7321 NE 120th St,Kirkland,WA 98034,USA
20140622T000000,545000.0,4,2.5,2090.0,6023.0,2.0,0,0,3,2090,0,1990,,25733 SE 39th St,Issaquah,WA 98029,USA
20140622T000000,500000.0,4,2.5,2040.0,8400.0,1.0,0,0,3,1420,620,1963,,5803 129th Ave SE,Bellevue,WA 98006,USA
20140622T000000,687000.0,4,2.5,2370.0,10083.0,2.0,0,0,5,2370,0,1966,,13010 NE 74th St,Kirkland,WA 98033,USA
20140622T000000,810000.0,4,2.5,2810.0,10613.0,2.0,0,0,3,2810,0,1989,,15031 SE 66th St,Bellevue,WA 98006,USA
20140622T000000,439500.0,3,2.5,2050.0,40003.0,1.0,0,0,4,1570,480,1977,,14710 255th Ave SE,Issaquah,WA 98027,USA
20140622T000000,802000.0,3,1.75,2870.0,5000.0,1.5,0,0,4,1840,1030,1907,,2727 32nd Ave S,Seattle,WA 98144,USA
20140622T000000,732600.0,4,2.5,2130.0,7300.0,1.0,0,0,4,1230,900,1963,,507 130th Pl SE,Bellevue,WA 98005,USA
20140622T000000,374000.0,4,2.5,2580.0,6260.0,2.0,0,0,3,2580,0,2004,,243 Edmonds Pl NE,Renton,WA 98056,USA
20140622T000000,330000.0,4,2.5,2380.0,13550.0,2.0,0,0,3,2380,0,1999,,3430 S 173rd St,SeaTac,WA 98188,USA
20140623T000000,365000.0,4,2.0,1940.0,25600.0,1.0,0,0,1,1940,0,1962,,4125 158th Ave SE,Bellevue,WA 98006,USA
20140623T000000,290900.0,2,2.0,1610.0,17600.0,2.0,0,0,3,1610,0,1930,1983.0,13301 56th Ave S,Tukwila,WA 98178,USA
20140623T000000,577000.0,3,2.5,2060.0,5750.0,1.0,0,0,3,1330,730,1976,,4045 46th Ave SW,Seattle,WA 98116,USA
20140623T000000,280000.0,2,1.0,1010.0,3000.0,1.0,0,0,4,1010,0,1925,,107 E 3rd St,North Bend,WA 98045,USA
20140623T000000,675000.0,4,2.5,2810.0,11120.0,2.0,0,0,3,2810,0,1982,,22120 NE 26th Pl,Sammamish,WA 98074,USA
20140623T000000,800000.0,3,2.25,2380.0,11824.0,1.0,0,0,4,1450,930,1972,,7234 91st Ave SE,Mercer Island,WA 98040,USA
20140623T000000,299995.0,2,1.0,1060.0,7200.0,1.0,0,0,4,1060,0,1951,,1212 NE 162nd St,Shoreline,WA 98155,USA
20140623T000000,440000.0,3,1.75,1560.0,7207.0,1.0,0,0,3,1250,310,1983,,8919 NE 142nd Way,Kirkland,WA 98034,USA
20140623T000000,249500.0,2,1.75,1500.0,8645.0,1.0,0,0,4,1500,0,1963,,26449 171st Ave SE,Covington,WA 98042,USA
20140623T000000,690000.0,2,1.0,970.0,4560.0,1.0,0,0,4,970,0,1907,,4017 Corliss Ave N,Seattle,WA 98103,USA
20140623T000000,235000.0,3,1.0,1170.0,11100.0,1.0,0,0,4,1170,0,1968,,766 Union Ave NE,Renton,WA 98059,USA
20140623T000000,320000.0,3,2.5,2280.0,7417.0,2.0,0,0,3,2280,0,1998,,27515 44th Pl S,Auburn,WA 98001,USA
20140623T000000,350000.0,7,3.0,2800.0,9569.0,1.0,0,2,3,1400,1400,1963,,2023 Harrington Pl NE,Renton,WA 98056,USA
20140623T000000,334000.0,4,1.5,1150.0,9360.0,1.5,0,0,3,1150,0,1970,,13260 126 Ct NE,Kirkland,WA 98034,USA
20140623T000000,235000.0,6,3.0,2180.0,7956.0,2.0,0,0,3,2180,0,1980,,33015 22nd Pl S,Federal Way,WA 98003,USA
20140623T000000,442000.0,4,2.5,2520.0,7253.0,2.0,0,0,3,2520,0,1990,,4508 NE 26th Ct,Renton,WA 98059,USA
20140623T000000,264000.0,3,1.75,1760.0,7482.0,1.0,0,0,4,1760,0,1966,,2712 SW 322nd Pl,Federal Way,WA 98023,USA
20140623T000000,275000.0,2,1.0,1180.0,6552.0,1.0,0,0,4,1180,0,1949,,16341 Interlake Ave N,Shoreline,WA 98133,USA
20140623T000000,430000.0,2,1.5,950.0,4625.0,1.0,0,0,4,950,0,1949,,8520 Interlake Ave N,Seattle,WA 98103,USA
20140623T000000,550000.0,3,2.5,1900.0,3255.0,2.0,0,0,3,1900,0,1988,2000.0,268 145th Pl SE,Bellevue,WA 98007,USA
20140623T000000,775000.0,4,2.5,2300.0,6158.0,2.0,0,0,3,2300,0,1999,,9009 27th Ave NE,Seattle,WA 98115,USA
20140623T000000,603500.0,6,2.75,2660.0,8400.0,1.0,0,0,5,1550,1110,1962,,12526 SE 61st St,Bellevue,WA 98006,USA
20140623T000000,230000.0,3,1.0,1530.0,389126.0,1.5,0,0,4,1530,0,1919,,24727 SE Mud Mountain Rd,Enumclaw,WA 98022,USA
20140623T000000,449000.0,4,2.5,1850.0,5040.0,1.0,0,0,3,1230,620,1930,2013.0,7117 31st Ave SW,Seattle,WA 98126,USA
20140623T000000,2075000.0,4,3.5,4230.0,20377.0,2.0,0,0,3,4230,0,1997,,1646 100th Pl SE,Bellevue,WA 98004,USA
20140623T000000,420000.0,3,2.0,1200.0,5029.0,1.0,0,0,3,880,320,1937,,3049 NE 90th St,Seattle,WA 98115,USA
20140623T000000,735000.0,4,2.25,2270.0,5102.0,1.0,0,0,5,1340,930,1954,,3613 40th Ave W,Seattle,WA 98199,USA
20140623T000000,200000.0,3,1.5,1090.0,9600.0,1.0,0,0,4,1090,0,1968,,17335 SE 265th St,Covington,WA 98042,USA
20140623T000000,286000.0,3,2.75,1100.0,750.0,2.0,0,0,3,780,320,2008,,4733 Delridge Way SW,Seattle,WA 98106,USA
20140623T000000,579000.0,3,2.5,1640.0,1269.0,3.0,0,0,3,1640,0,2009,,129 25th Ave E,Seattle,WA 98112,USA
20140623T000000,345100.0,3,3.75,1950.0,8625.0,1.0,0,0,3,1360,590,1959,,10636 60th Ave S,Seattle,WA 98178,USA
20140623T000000,350000.0,3,1.75,1660.0,10150.0,1.5,0,0,3,1660,0,1957,,1301 N 169th St,Shoreline,WA 98133,USA
20140623T000000,291500.0,3,1.0,880.0,9238.0,1.5,0,0,5,880,0,1946,,16529 10th Ave NE,Shoreline,WA 98155,USA
20140623T000000,649950.0,3,2.5,1500.0,1375.0,2.0,0,0,3,1200,300,2014,,2811 14th Ave W,Seattle,WA 98119,USA
20140623T000000,458500.0,3,2.0,1890.0,1599.0,2.0,0,0,3,1430,460,2012,,6539 41st Ave SW,Seattle,WA 98136,USA
20140623T000000,500000.0,3,1.0,1150.0,5100.0,2.0,0,0,3,1150,0,1911,2005.0,3947 SW Austin St,Seattle,WA 98136,USA
20140623T000000,362300.0,3,2.5,2430.0,15264.0,2.0,0,0,3,2430,0,1997,,9226 S 247th Pl,Kent,WA 98030,USA
20140623T000000,324000.0,4,1.75,2110.0,7208.0,1.0,0,0,3,1170,940,1975,,17403 159th Ave SE,Renton,WA 98058,USA
20140623T000000,495000.0,3,2.0,2950.0,12196.0,2.0,0,0,4,2310,640,1918,,2433 SW 149th St,Burien,WA 98166,USA
20140623T000000,233500.0,3,2.25,1650.0,2958.0,2.0,0,0,3,1650,0,1985,,23441 130th Ave SE,Kent,WA 98031,USA
20140623T000000,479000.0,3,2.25,2110.0,11319.0,2.0,0,0,4,2110,0,1978,,15965 176th Ave NE,Woodinville,WA 98072,USA
20140623T000000,322200.0,4,2.25,2010.0,19000.0,2.0,0,0,4,2010,0,1975,,25417 167th Pl SE,Covington,WA 98042,USA
20140623T000000,835000.0,4,2.5,3030.0,29163.0,2.0,0,0,3,3030,0,1998,,5420 239th Pl NE,Redmond,WA 98053,USA
20140623T000000,347000.0,3,1.0,1270.0,8400.0,1.0,0,0,3,1270,0,1955,,10624 Sunrise Dr,Bothell,WA 98011,USA
20140623T000000,725000.0,3,1.75,1610.0,8613.0,1.0,0,0,5,1610,0,1962,,10905 NE 48th St,Kirkland,WA 98033,USA
20140623T000000,345000.0,3,1.0,1140.0,4200.0,2.0,0,0,4,1140,0,1904,,115 28th Ave S,Seattle,WA 98144,USA
20140623T000000,345950.0,3,2.5,2110.0,4118.0,2.0,0,0,3,2110,0,1989,,14150-14198 SE 238th Ln,Kent,WA 98042,USA
20140623T000000,550000.0,3,1.75,1840.0,8086.0,1.0,0,0,4,1840,0,1964,,13820 NE 72nd Pl,Redmond,WA 98052,USA
20140623T000000,399950.0,3,1.75,1560.0,5223.0,1.0,0,0,4,810,750,1940,,3630 NE 123rd St,Seattle,WA 98125,USA
20140623T000000,269500.0,3,1.75,1840.0,7412.0,1.0,0,0,4,1240,600,1976,,23309 115th Pl SE,Kent,WA 98031,USA
20140623T000000,494000.0,4,2.5,1830.0,7345.0,1.0,0,0,4,1540,290,1973,,1220 NW 199th Pl,Shoreline,WA 98177,USA
20140623T000000,453000.0,4,1.75,2120.0,7420.0,1.0,0,0,4,1060,1060,1956,,15619 SE 9th St,Bellevue,WA 98008,USA
20140623T000000,442500.0,3,1.75,1600.0,10280.0,1.0,0,0,3,1050,550,1977,,13832 125th Ave NE,Kirkland,WA 98034,USA
20140623T000000,235000.0,4,1.75,1450.0,8891.0,1.5,0,0,3,1180,270,1962,,4414 S 140th St,Tukwila,WA 98168,USA
20140623T000000,389800.0,3,1.75,1880.0,12821.0,1.0,0,0,3,1880,0,1959,,2310 NE 191st St,Lake Forest Park,WA 98155,USA
20140623T000000,346000.0,3,1.75,1270.0,8100.0,1.0,0,0,3,880,390,1950,,651 SW 134th St,Burien,WA 98146,USA
20140623T000000,360000.0,4,1.5,1720.0,6417.0,1.0,0,0,3,1720,0,1953,,13505 16th Ave NE,Seattle,WA 98125,USA
20140623T000000,650000.0,4,2.5,2400.0,7351.0,2.0,0,0,3,2400,0,1990,,23836 SE 41st St,Issaquah,WA 98029,USA
